URI	Book	Period	Link	Type	Dates	0	100	200	300	400	500	600	700	800	900	1000	1100	1200	1300	1400
j7113	<span class="titleWord">أسنى المطالب في شرح روض الطالب j7113 B</span> لــ زكريا الأنصاري (926 هـ)	10th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	18	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
j1331	<span class="titleWord">نزهة المشتاق في اختراق الآفاق j1331 B</span> لــ أبو عبد الله محمد بن عبد الله بن أدريس الحمودي الحسني (560 هـ)	6th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	18	0	1	0	0	1	3	12	0	0	0	0	1	0	0	0
j1117	<span class="titleWord">خلاصة سير سيد البشر j1117 B</span> لــ محب الدين أبي جعفر بن عبد الله بن محمد بن أبي بكر الطبري (694 هـ)	7th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	18	0	14	2	0	0	0	0	2	0	0	0	0	0	0	0
j737	<span class="titleWord">غرر الفوائد المجموعة في بيان ما وقع في صحيح مسلم من الأحاديث المقطوعة j737 B</span> لــ يحيى بن علي بن عبد الله القرشي أبو الحسين (662 هـ)	7th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	18	0	9	5	0	0	1	3	0	0	0	0	0	0	0	0
j706	<span class="titleWord">أمالي المحاملي - رواية ابن يحيى البيع j706 B</span> لــ الحسين بن إسماعيل الضبي المحاملي أبو عبد الله (330 هـ)	4th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	18	0	1	0	2	12	2	0	0	1	0	0	0	0	0	0
j407	<span class="titleWord">فتوح الشام j407 B</span> لــ أبو عبد الله بن عمر الواقدي (207 هـ)	3rd cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	18	0	16	0	2	0	0	0	0	0	0	0	0	0	0	0
j118	<span class="titleWord">الدرر j118 B</span> لــ ابن عبد البر (463 هـ)	5th cent.	<i>al-Jāmiʿ al-Kabīr</i>	B	18	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
i4520	<span class="titleWord">الدرر السنية في الرد على الوهابية i4520 C</span> لــ أحمد زيني دحلان (1304 هـ)	14th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/4520_الدرر-السنية-في-الرد-على-الوهابية-أحمد-زيني-دحلان" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	0	1	0	0	0	0	0	0	0	0	1	6	10	0
i4177	<span class="titleWord">الأنوار الساطعة i4177 C</span> لــ الشيخ غالب السيلاوي (غير موجود)	No meta	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/4177_الأنوار-الساطعة-الشيخ-غالب-السيلاوي" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0
i3666	<span class="titleWord">وقعة صفين i3666 C</span> لــ ابن مزاحم المنقري (212 هـ)	3rd cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/3666_وقعة-صفين-ابن-مزاحم-المنقري" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	8	0	0	1	9	0	0	0	0	0	0	0	0	0
i2962	<span class="titleWord">تعليقة على منهج المقال i2962 C</span> لــ الوحيد البهبهاني (1205 هـ)	13th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2962_تعليقة-على-منهج-المقال-الوحيد-البهبهاني" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	4	3	6	2	0	2	0	0	0	1	0	0	0	0
i2686	<span class="titleWord">تفسير أبي السعود i2686 C</span> لــ أبي السعود (951 هـ)	10th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2694_تفسير-أبي-السعود-أبي-السعود-ج-9" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	13	2	0	0	0	2	0	0	0	1	0	0	0	0
i2454	<span class="titleWord">كشاف الفهارس i2454 C</span> لــ السيد محمد باقر حجتى (غير موجود)	No meta	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2454_كشاف-الفهارس-السيد-محمد-باقر-حجتى" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	3	0	1	0	0	1	2	4	4	1	2	0	0	0
i2155	<span class="titleWord">الدرر i2155 C</span> لــ ابن عبد البر (463 هـ)	5th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2155_الدرر-ابن-عبد-البر" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
i2073	<span class="titleWord">شعار أصحاب الحديث i2073 C</span> لــ ابن إسحاق الحاكم (378 هـ)	4th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2073_شعار-أصحاب-الحديث-ابن-إسحاق-الحاكم" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	2	0	2	3	3	4	4	0	0	0	0	0	0	0
i2068	<span class="titleWord">كتاب الغرباء i2068 C</span> لــ محمد بن الحسين الآجري (360 هـ)	4th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2068_كتاب-الغرباء-محمد-بن-الحسين-الآجري" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	2	0	0	1	0	3	9	3	0	0	0	0	0	0
i2066	<span class="titleWord">كتاب الأوائل i2066 C</span> لــ الطبراني (360 هـ)	4th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/2066_كتاب-الأوائل-الطبراني" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	3	0	2	3	3	4	3	0	0	0	0	0	0	0
i1991	<span class="titleWord">الذرية الطاهرة النبوية i1991 C</span> لــ محمد بن أحمد الدولابي (310 هـ)	4th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/1991_الذرية-الطاهرة-النبوية-محمد-بن-أحمد-الدولابي" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	11	0	2	1	1	1	2	0	0	0	0	0	0	0
i1357	<span class="titleWord">المزار i1357 C</span> لــ محمد بن المشهدي (غير موجود)	No meta	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/1357_المزار-محمد-بن-المشهدي" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	0	0	1	1	3	13	0	0	0	0	0	0	0	0
i1282	<span class="titleWord">الفرج بعد الشدة i1282 C</span> لــ القاضي التنوخي (384 هـ)	4th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/1283_الفرج-بعد-الشدة-القاضي-التنوخي-ج-2" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	2	2	3	10	0	0	0	0	0	0	1	0	0	0
i646	<span class="titleWord">دراسات في ولاية الفقيه وفقه الدولة الإسلامية i646 C</span> لــ الشيخ المنتظري (غير موجود)	No meta	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/649_دراسات-في-ولاية-الفقيه-وفقه-الدولة-الإسلامية-الشيخ-المنتظري-ج-4" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0
i231	<span class="titleWord">كشف اللثام (ط.ق) i231 C</span> لــ الفاضل الهندي (1137 هـ)	12th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/232_كشف-اللثام-(ط.ق)-الفاضل-الهندي-ج-2" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	8	1	5	0	0	1	1	0	0	0	1	0	0	0
i111	<span class="titleWord">إيضاح الفوائد i111 C</span> لــ ابن العلامة (770 هـ)	8th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/114_إيضاح-الفوائد-ابن-العلامة-ج-4" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	15	0	0	0	0	0	0	2	0	0	0	0	0	0
i61	<span class="titleWord">الجامع للشرايع i61 C</span> لــ يحيى بن سعيد الحلي (689 هـ)	7th cent.	<a class="astUrl" href="http://shiaonlinelibrary.com/الكتب/61_الجامع-للشرايع-يحيى-بن-سعيد-الحلي" target="blank"><i>al-Maktaba al-Shīʿīya</i></a>	C	18	0	6	0	1	0	1	0	9	0	0	1	0	0	0	0
a95577	<span class="titleWord">سراج القارئ المبتدئ وتذكار المقرئ المنتهي شرح منظومة حرز الأماني ووجه التهاني a95577 C</span> لــ علي بن عثمان بن محمد بن أحمد بن الحسن ابن القاصح العذري البغدادي (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/95577" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	4	8	1	1	1	2	0	1	0	0	0	0	0	0
a36157	<span class="titleWord">دليل الواعظ إلى أدلة المواعظ (موضوعات للخطب بأدلتها من القرآن الكريم والسنة الصحيحة) a36157 C</span> لــ شحاتة محمد صقر (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-36157" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	14	1	0	0	0	1	1	0	0	0	0	0	0	1
a30531	<span class="titleWord">الديباج المذهب في مصطلح الحديث (مطبوع مع شرح منلا حنفي عليه) a30531 C</span> لــ ينسب لعلي بن محمد بن علي الزين الشريف الجرجاني  (816 هـ)	9th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-30531" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	0	6	6	4	2	0	0	0	0	0	0	0	0	0
a30131	<span class="titleWord">التاسع والعشرون من المشيخة البغدادية لأبي طاهر السلفي a30131 C</span> لــ صدر الدين، أبو طاهر السلفي أحمد بن محمد بن أحمد بن محمد بن إبراهيم سلفه الأصبهاني  (576 هـ)	6th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-30131" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	0	0	4	5	8	1	0	0	0	0	0	0	0	0
a30106	<span class="titleWord">الحادي والثلاثون من المشيخة البغدادية لأبي طاهر السلفي a30106 C</span> لــ صدر الدين، أبو طاهر السلفي أحمد بن محمد بن أحمد بن محمد بن إبراهيم سلفه الأصبهاني  (576 هـ)	6th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-30106" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	0	0	3	7	7	1	0	0	0	0	0	0	0	0
a28183	<span class="titleWord">هواتف الجنان a28183 C</span> لــ أبو بكر محمد بن جعفر بن محمد بن سهل بن شاكر الخرائطي  (327 هـ)	4th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-28183" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	0	0	0	0	1	5	9	3	0	0	0	0	0	0
a23802	<span class="titleWord">المستطرف في كل فن مستطرف a23802 C</span> لــ شهاب الدين محمد بن أحمد بن منصور الأبشيهي أبو الفتح  (852 هـ)	9th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-23802" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	6	0	4	2	1	2	0	0	2	0	0	0	0	0
a22797	<span class="titleWord">جامع المسائل (ط. المجمع) a22797 C</span> لــ أحمد بن عبد الحليم بن تيمية الحراني أبو العباس تقي الدين (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/22797" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	4	0	2	0	0	0	1	9	2	0	0	0	0	0
a21700	<span class="titleWord">التجريد الصريح لأحاديث الجامع الصحيح a21700 C</span> لــ أحمد بن محمد بن عبد اللطيف الشرجي [شرجة: موضع بنواحي مكة] الزبيدي [زبيد إحدى بلاد اليمن، ولد بها واشتهر ومات بها] الحنفي  (893 هـ)	9th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-21700" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0
a12810	<span class="titleWord">تفسير مجاهد a12810 C</span> لــ أبو الحجاج مجاهد بن جبر التابعي المكي القرشي المخزومي  (104 هـ)	2nd cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-12810" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	1	0	0	1	8	8	0	0	0	0	0	0	0	0
a12726	<span class="titleWord">فاكهة الخلفاء ومفاكهة الظرفاء a12726 C</span> لــ أبو محمد أحمد بن محمد، المعروف بابن عربشاه  (854 هـ)	9th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-12726" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	4	0	0	0	0	2	7	1	4	0	0	0	0	0
a12541	<span class="titleWord">أخلاق الوزيرين = مثالب الوزيرين = أخلاق الصاحب بن عباد وابن العميد a12541 C</span> لــ أبو حيان التوحيدي، علي بن محمد بن العباس  (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-12541" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0
a12047	<span class="titleWord">فتنة مقتل عثمان بن عفان رضي الله عنه a12047 C</span> لــ محمد بن عبد الله بن عبد القادر غبان الصبحي (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-12047" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	14	3	1	0	0	0	0	0	0	0	0	0	0	0
a11993	<span class="titleWord">حاشية الطحطاوي على مراقي الفلاح شرح نور الإيضاح a11993 C</span> لــ أحمد بن محمد بن إسماعيل الطحطاوي الحنفي - توفي 1231 هـ (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-11993" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	12	3	0	0	0	0	0	1	0	0	2	0	0	0
a11802	<span class="titleWord">معجم ما استعجم من أسماء البلاد والمواضع a11802 C</span> لــ أبو عبيد عبد الله بن عبد العزيز بن محمد البكري الأندلسي  (487 هـ)	5th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-11802" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	11	2	1	0	1	2	1	0	0	0	0	0	0	0
a10726	<span class="titleWord">فهرسة ابن خير الإشبيلي a10726 C</span> لــ أبو بكر محمد بن خير بن عمر بن خليفة اللمتوني الأموي الإشبيلي  (575 هـ)	6th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-10726" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
a9082	<span class="titleWord">علل الدارقطني a9082 C</span> لــ علي بن عمر الدارقطني أبو الحسن (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/9082" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	7	1	1	5	1	0	0	3	0	0	0	0	0	0
a8658	<span class="titleWord">تفسير القرآن العظيم لابن أبي حاتم a8658 C</span> لــ أبو محمد عبد الرحمن بن محمد بن إدريس بن المنذر التميمي، الحنظلي، الرازي ابن أبي حاتم  (327 هـ)	4th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-8658" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	4	0	10	2	0	0	0	1	0	0	0	0	0	1
a7506	<span class="titleWord">اعتقاد أئمة السلف أهل الحديث a7506 C</span> لــ محمد بن عبد الرحمن الخميس (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-7506" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	1	1	7	3	1	3	2	0	0	0	0	0	0	0
a6583	<span class="titleWord">خلاصة سير سيد البشر a6583 C</span> لــ أحمد محب الدين الطبري أبو العباس محب الدين (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/index.php/book/6583" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	14	1	0	0	0	0	3	0	0	0	0	0	0	0
a6366	<span class="titleWord">شرح المحرر في الحديث a6366 C</span> لــ شمس الدين محمد بن أحمد بن عبد الهادي  (744 هـ)	8th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-6366" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	15	1	0	0	0	1	0	0	0	0	1	0	0	0
a6106	<span class="titleWord">مسائل الإمام أحمد بن حنبل رواية ابن أبي الفضل صالح [203هـ - 266هـ] a6106 C</span> لــ أبو عبد الله أحمد بن محمد بن حنبل بن هلال بن أسد الشيباني  (241 هـ)	3rd cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-6106" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	11	5	1	0	0	0	0	0	0	0	0	0	0	0
a584	<span class="titleWord">الإفادات والإنشادات a584 C</span> لــ إبراهيم بن موسى بن محمد اللخمي الغرناطي الشهير بالشاطبي  (790 هـ)	8th cent.	<a class="astUrl" href="http://shamela.ws/browse.php/book-584" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
a144	<span class="titleWord">التعريف بالإسلام a144 C</span> لــ مركز قطر للتعريف بالإسلام (غير موجود)	No meta	<a class="astUrl" href="http://shamela.ws/browse.php/book-144" target="blank"><i>al-Maktaba al-Shāmila</i></a>	C	18	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
j10770	<span class="titleWord">فاكهة الخلفاء و مفاكهة الظرفاء j10770 C</span> لــ أبو محمد أحمد بن محمد ، المعروف بابن عربشاه  (854 هـ)	9th cent.	<i>al-Jāmiʿ al-Kabīr</i>	C	18	0	4	0	0	0	0	2	7	1	4	0	0	0	0	0
